1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.3333333333,0.3333333333,1.0,1.0
1.0,1.0,1.0,1.0
0.6666666666,0.3333333333,1.0,1.0
1.0,0.8875,0.9,0.8833333333
0.6333333333,1.0,0.55,0.5416666666
