0.352941176471,0.0882352941176,0.5,0.75,0.308823529412,0.352941176471,0.5,0.352941176471,0.75,0.352941176471,0.852941176471,1.0,0.852941176471,0.352941176471,0.5,0.75,0.352941176471,0.5,0.75,0.352941176471,0.911764705882,0.852941176471,0.75,0.0588235294118,0.352941176471,0.5,0.852941176471,0.75,0.352941176471,1.0,1.0,1.0,0.852941176471,0.852941176471,0.147058823529,0.852941176471,0.5,0.75,0.5,0.852941176471,0.852941176471,0.75,0.147058823529,0.75,0.75
0.42443438914,0.46334841629,0.553846153846,0.701357466063,0.819004524887,0.425339366516,0.989140271493,0.446153846154,1.0,0.451583710407,0.538461538462,0.506787330317,0.52036199095,0.601809954751,0.811764705882,0.972850678733,0.497737556561,0.628054298643,0.705882352941,0.386425339367,0.552036199095,0.593665158371,0.610859728507,0.74479638009,0.428959276018,0.483257918552,0.521266968326,0.615384615385,0.475113122172,0.493212669683,0.493212669683,0.493212669683,0.549321266968,0.562895927602,0.914932126697,0.551131221719,0.804524886878,0.660633484163,0.551131221719,0.557466063348,0.550226244344,0.945701357466,0.864253393665,0.927601809955,0.619909502262
0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,1.0,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5
1.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.0,0.333333333333,1.0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,1.0,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333
0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.666666666667,1.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,1.0,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.666666666667
1.0,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.333333333333,1.0,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.666666666667,0.333333333333,0.333333333333,1.0,0.333333333333,0.666666666667,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,0.333333333333,1.0,0.333333333333,0.333333333333,1.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667
0.917030567686,0.947598253275,0.944687045124,0.966521106259,0.918486171761,0.917030567686,0.960698689956,0.946142649199,1.0,0.975254730713,0.957787481805,0.97962154294,0.960698689956,0.931586608443,0.972343522562,0.983988355167,0.946142649199,0.957787481805,0.973799126638,0.931586608443,0.973799126638,0.963609898108,0.956331877729,0.973799126638,0.917030567686,0.90538573508,0.930131004367,0.956331877729,0.931586608443,0.963609898108,0.963609898108,0.963609898108,0.901018922853,0.911208151383,0.911208151383,0.898107714702,0.917030567686,0.848617176128,0.855895196507,0.88500727802,0.848617176128,0.911208151383,0.963609898108,0.903930131004,0.882096069869
0.2,0.716666666667,1.0,1.0,1.0,0.391666666667,1.0,0.366666666667,1.0,1.0,1.0,0.375,1.0,1.0,1.0,0.933333333333,0.75,1.0,1.0,0.25,0.958333333333,1.0,1.0,0.675,0.833333333333,1.0,1.0,1.0,1.0,0.541666666667,0.541666666667,0.541666666667,1.0,1.0,0.983333333333,1.0,1.0,0.233333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
